diarrhea,vomiting,fever,stomach_pain,nausea,weakness,headache,jaundice,dark_urine,dehydration,rash,body_pain,blood_stool,loss_appetite,pH,turbidity,possible_microorganisms
1,0,0,1,1,0,1,1,0,1,1,1,1,1,6.0,14.1,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,0,1,0,0,1,0,1,1,1,0,0,0,1,6.4,6.0,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Cryptosporidium"
0,0,1,1,0,0,1,0,1,1,1,0,1,0,5.1,0.6,"Hepatitis A virus,Shigella spp.,Pseudomonas"
1,1,1,0,1,1,0,0,0,0,1,0,1,0,5.9,11.0,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,1,1,0,0,0,0,1,0,0,0,1,1,1,6.4,12.2,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,Leptospira"
1,1,0,1,0,1,0,0,1,0,1,0,0,1,8.1,13.2,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,0,0,0,0,1,1,1,0,1,1,0,1,0,8.6,11.4,"Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
0,1,0,0,0,0,0,0,0,0,0,1,1,1,5.7,9.0,"Vibrio cholerae,Shigella spp."
0,1,1,1,1,0,0,0,1,0,0,0,0,1,7.0,13.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
1,0,1,1,1,0,1,1,1,0,0,1,0,1,5.1,12.8,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,1,0,1,1,0,0,1,0,1,1,0,0,1,5.4,11.7,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,0,0,0,0,1,0,1,0,0,1,1,1,0,7.6,8.1,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
1,0,0,0,1,1,0,1,1,1,0,0,0,0,5.4,13.9,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
1,0,0,1,1,0,0,0,0,1,1,0,0,0,6.0,12.4,"Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,1,1,0,1,0,1,0,1,1,0,1,0,5.2,8.4,"Vibrio cholerae,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,1,1,0,0,1,0,1,1,0,1,1,0,7.4,3.6,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Leptospira"
1,1,1,1,0,1,1,1,0,0,1,0,1,0,6.9,14.0,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,0,0,1,1,1,0,1,0,1,1,1,0,1,8.5,7.5,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,0,0,0,0,0,0,1,0,0,1,0,0,0,6.3,4.2,"Hepatitis A virus,Pseudomonas"
1,1,1,0,0,1,1,1,1,1,1,0,0,1,6.1,6.5,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
1,1,1,1,1,0,1,1,1,0,0,0,1,0,5.6,1.0,"Hepatitis A virus,Shigella spp."
1,1,0,1,1,1,1,0,0,1,1,0,0,1,7.5,3.5,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
0,0,0,0,0,0,1,1,0,0,1,1,0,0,6.8,4.3,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
0,0,0,0,1,0,0,1,1,1,0,0,1,1,5.2,2.6,Hepatitis A virus
1,0,0,0,1,0,0,0,0,0,0,0,1,0,7.3,8.4,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,0,0,0,1,1,0,0,1,0,0,1,0,0,7.4,11.7,"Salmonella typhi,E. coli,Giardia lamblia,Cryptosporidium"
0,1,1,0,1,1,0,1,1,0,1,0,1,1,8.0,14.1,"Hepatitis A virus,Shigella spp.,Pseudomonas"
0,0,1,1,0,0,1,1,1,0,0,1,0,0,6.0,2.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Leptospira"
0,1,0,1,0,1,1,0,0,0,0,1,0,0,9.0,2.3,"Salmonella typhi,Shigella spp."
1,0,1,1,1,0,1,1,0,0,0,1,0,1,5.1,10.2,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
1,1,0,0,1,1,1,0,1,1,0,0,0,0,5.9,5.7,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Cryptosporidium"
0,0,1,0,1,0,0,0,1,1,1,0,0,1,6.0,7.0,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Pseudomonas"
1,0,1,1,1,1,1,0,1,1,0,1,1,1,6.7,6.1,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,1,1,0,0,1,1,0,1,1,0,0,0,1,6.6,13.4,"Hepatitis A virus,E. coli,Cryptosporidium"
0,0,1,1,1,1,0,1,1,1,1,0,1,0,6.5,14.1,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas"
0,0,1,0,0,1,1,0,0,0,0,1,0,1,7.7,4.9,Leptospira
0,0,1,0,0,0,1,1,1,0,0,1,0,1,7.9,1.1,Leptospira
1,1,0,0,1,0,1,1,1,0,1,0,0,0,8.7,9.0,"Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas"
1,0,1,0,1,0,1,1,1,1,1,1,1,0,6.5,11.1,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
0,0,0,0,0,0,1,0,1,1,1,0,0,1,6.1,6.7,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.8,8.5,"Vibrio cholerae,Shigella spp.,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
1,1,1,1,1,0,1,0,0,1,1,1,0,1,5.1,8.0,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
0,1,1,0,1,0,1,0,0,1,0,1,1,0,5.3,4.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira"
1,0,0,1,1,1,0,1,0,0,0,0,1,0,5.0,12.4,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,0,1,1,0,0,1,1,1,0,0,0,1,1,7.9,5.6,"Hepatitis A virus,Shigella spp.,Giardia lamblia,Cryptosporidium"
0,0,0,1,0,0,1,1,1,1,1,0,1,1,6.1,1.0,Shigella spp.
0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.5,11.5,Salmonella typhi
0,0,1,0,1,1,1,1,1,1,1,1,0,0,6.9,4.3,"Hepatitis A virus,Giardia lamblia,Leptospira,Pseudomonas"
1,0,1,1,0,0,0,0,1,1,0,1,0,1,7.4,9.0,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
0,1,1,0,1,1,1,0,1,1,0,1,1,0,8.5,13.9,"Hepatitis A virus,Shigella spp."
1,0,0,0,1,1,1,0,0,1,1,1,1,0,7.6,12.4,"Salmonella typhi,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,0,1,1,1,1,1,0,0,1,0,0,1,1,7.4,3.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
0,0,0,0,1,1,0,0,0,0,0,0,0,1,5.1,8.4,"Salmonella typhi,Hepatitis A virus,Giardia lamblia"
1,1,1,1,1,1,1,0,1,0,1,1,1,0,8.5,6.3,"Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas"
0,0,0,1,1,1,0,1,1,1,0,0,1,0,6.3,6.2,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia"
0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.6,0.6,Pseudomonas
0,1,0,1,1,1,0,1,0,1,1,1,1,0,6.7,6.0,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,1,0,0,1,0,0,0,1,0,1,1,1,1,5.6,9.9,"Vibrio cholerae,Hepatitis A virus,Pseudomonas"
1,0,1,0,1,1,0,0,1,0,1,0,0,1,8.7,8.8,"E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,0,1,0,1,0,1,0,1,1,1,0,0,0,5.6,9.3,"Vibrio cholerae,Salmonella typhi,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,0,1,1,0,0,0,1,1,1,0,0,0,0,6.5,7.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
1,1,1,0,1,0,0,1,1,0,0,0,0,1,5.8,11.0,"Vibrio cholerae,Salmonella typhi,E. coli,Giardia lamblia,Cryptosporidium"
0,1,1,1,1,1,1,1,0,0,0,1,0,0,5.7,9.3,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira"
1,1,1,1,1,1,0,0,0,0,0,0,1,1,5.6,0.1,"Hepatitis A virus,Shigella spp."
1,1,0,1,0,0,0,1,1,1,0,1,1,0,6.0,7.8,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,0,1,0,0,0,1,0,1,1,1,1,1,0,6.9,0.3,"Leptospira,Pseudomonas"
0,0,1,1,0,1,0,1,1,0,0,1,1,1,7.8,13.1,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia"
1,0,0,1,1,1,0,1,1,1,0,1,1,0,8.7,10.8,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,1,1,1,1,1,1,0,0,0,1,0,0,0,8.9,4.2,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,1,1,0,1,0,1,1,0,1,0,0,0,0,6.9,7.5,"Salmonella typhi,Hepatitis A virus,Giardia lamblia"
1,1,1,1,0,1,0,1,1,1,0,0,0,1,7.1,9.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,0,0,0,1,1,0,0,1,1,0,0,0,0,7.7,7.5,"Salmonella typhi,Hepatitis A virus,E. coli,Cryptosporidium"
0,1,1,1,1,0,1,0,0,1,0,0,0,1,6.1,0.5,Shigella spp.
0,0,0,0,0,0,1,0,1,0,0,1,1,1,6.8,7.7,Shigella spp.
0,0,1,0,0,1,0,0,1,0,1,1,0,0,8.1,4.2,"Salmonella typhi,Hepatitis A virus,Leptospira,Pseudomonas"
1,0,0,0,0,0,1,0,1,0,0,0,0,1,5.6,9.7,"Vibrio cholerae,E. coli,Cryptosporidium"
0,0,1,0,0,1,1,0,0,0,0,1,1,0,7.6,3.3,"Salmonella typhi,Shigella spp.,Leptospira"
1,0,0,0,1,0,0,0,1,1,0,0,0,0,7.5,10.1,"Hepatitis A virus,E. coli,Cryptosporidium"
1,0,0,1,0,1,1,0,0,1,1,0,1,0,7.3,6.0,"Salmonella typhi,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
1,0,0,0,1,0,1,0,0,1,1,1,1,1,7.1,2.8,"Salmonella typhi,Shigella spp.,Pseudomonas"
0,1,1,0,1,1,1,1,0,0,1,1,0,0,9.0,10.3,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Pseudomonas"
1,1,0,1,1,1,0,1,1,1,1,1,1,0,6.8,10.1,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,0,1,1,0,0,1,0,0,0,1,0,0,0,8.3,0.3,"Shigella spp.,Pseudomonas"
1,1,0,1,1,0,0,1,0,1,0,1,0,1,6.8,7.2,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,1,0,0,1,0,1,1,1,1,0,0,0,0,5.0,8.5,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Cryptosporidium"
1,0,0,0,1,0,0,1,1,0,1,1,0,1,7.7,13.4,"E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,1,0,1,0,0,1,0,0,1,1,0,1,1,8.5,7.3,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,0,0,1,0,0,1,0,0,1,1,0,1,0,5.8,13.4,"Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,1,1,0,1,0,1,0,1,0,1,0,1,0,7.1,2.6,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
0,1,0,0,1,0,1,0,0,1,0,1,0,1,8.6,11.2,"Hepatitis A virus,Giardia lamblia"
1,0,0,1,1,0,0,1,0,1,1,1,1,1,8.1,2.6,"Shigella spp.,Pseudomonas"
1,1,1,0,1,1,1,1,1,0,0,0,1,1,8.4,3.5,"Salmonella typhi,Hepatitis A virus,Shigella spp."
1,0,1,1,0,0,1,1,1,1,1,1,0,1,7.4,10.2,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Leptospira,Pseudomonas"
0,1,0,0,1,1,0,0,1,0,1,1,1,1,7.8,2.4,"Salmonella typhi,Shigella spp.,Pseudomonas"
1,0,1,1,0,1,0,1,1,1,1,0,0,0,7.0,7.0,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
0,1,1,1,0,1,1,0,0,1,1,1,0,1,8.4,10.7,"Shigella spp.,E. coli,Leptospira"
0,1,0,0,0,0,0,0,0,0,0,1,1,0,5.1,10.2,Shigella spp.
0,1,0,1,0,0,0,1,0,0,1,0,0,1,5.8,9.9,"Vibrio cholerae,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,1,0,1,1,0,1,1,1,0,0,1,0,0,5.6,13.2,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,1,1,0,0,0,1,1,0,1,1,1,1,0,9.0,11.6,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Leptospira,Pseudomonas"
1,1,1,1,1,0,0,0,0,1,1,0,1,0,7.0,2.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
1,1,0,0,0,1,0,1,1,1,0,1,0,0,5.0,1.9,Hepatitis A virus
1,1,0,0,1,0,1,0,1,0,1,0,0,1,8.9,1.9,"Hepatitis A virus,Pseudomonas"
0,1,0,0,0,0,0,0,0,1,1,0,1,1,5.7,14.9,"Vibrio cholerae,Shigella spp.,Pseudomonas"
0,0,1,0,0,0,1,0,1,0,1,1,1,0,5.1,13.5,"Hepatitis A virus,Leptospira,Pseudomonas"
1,0,1,0,1,1,1,0,0,0,1,1,0,1,8.0,1.6,"Hepatitis A virus,Leptospira,Pseudomonas"
0,1,0,0,0,0,1,0,0,1,0,1,1,1,7.8,5.0,Salmonella typhi
0,1,0,0,1,0,0,1,0,1,1,0,1,1,7.8,8.9,"Shigella spp.,Giardia lamblia,Pseudomonas"
0,0,0,1,1,0,1,0,0,0,0,1,1,0,7.4,4.9,"Hepatitis A virus,Shigella spp.,E. coli"
0,1,0,1,1,0,0,1,1,1,1,1,0,0,7.5,5.6,"Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
0,0,0,1,0,0,1,0,0,0,1,1,0,0,7.0,1.3,"Shigella spp.,Pseudomonas"
0,0,1,0,0,0,1,1,1,1,1,1,0,1,8.7,9.8,"Hepatitis A virus,Leptospira,Pseudomonas"
0,0,0,1,1,1,0,1,1,1,0,0,0,0,7.8,12.8,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,1,1,0,1,1,0,0,1,1,0,0,0,1,8.1,9.3,"Salmonella typhi,Hepatitis A virus,Giardia lamblia"
1,0,0,1,1,0,0,1,1,0,1,0,1,1,8.6,10.3,"Shigella spp.,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,0,1,0,0,0,0,1,0,0,0,0,0,7.3,12.6,"Shigella spp.,E. coli,Giardia lamblia"
1,1,1,1,0,1,1,0,0,0,0,1,0,0,5.6,5.3,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
1,0,0,1,0,1,0,0,1,0,0,0,0,0,5.1,0.9,"Hepatitis A virus,Shigella spp."
1,0,1,1,0,1,0,1,0,0,1,0,1,0,6.0,7.9,"Vibrio cholerae,Salmonella typhi,E. coli"
0,1,1,1,1,1,0,0,1,0,0,0,1,1,7.0,3.4,Shigella spp.
1,1,1,0,1,1,1,0,0,0,0,1,1,1,8.9,5.5,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
1,1,0,0,1,0,1,0,1,1,1,1,0,1,7.9,3.0,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
0,0,1,1,0,0,0,0,1,0,1,1,0,1,6.0,14.1,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Pseudomonas"
0,1,1,1,0,0,1,0,1,1,0,1,1,1,6.2,11.5,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
0,0,1,0,1,0,1,1,1,0,1,1,0,0,8.4,9.8,"Hepatitis A virus,Leptospira,Pseudomonas"
1,1,1,1,1,0,0,1,1,1,0,0,0,1,5.7,0.3,"Hepatitis A virus,Shigella spp."
1,1,0,0,0,0,1,0,1,1,1,0,1,1,6.0,2.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
1,0,1,1,1,0,1,0,0,0,0,1,0,0,5.9,13.0,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Leptospira,Cryptosporidium"
1,1,1,0,0,0,1,1,0,0,0,1,0,0,7.5,7.9,"Salmonella typhi,Leptospira,Cryptosporidium"
0,1,0,1,1,0,0,0,0,0,0,1,1,1,5.5,1.3,Hepatitis A virus
0,1,1,0,1,1,0,1,1,1,1,0,1,0,8.3,0.9,"Shigella spp.,Pseudomonas"
1,0,1,0,0,0,1,0,0,0,1,1,1,0,7.0,7.1,"Salmonella typhi,Shigella spp.,E. coli,Leptospira,Pseudomonas,Cryptosporidium"
0,1,0,0,0,1,1,0,0,0,1,0,1,0,7.3,11.3,"Salmonella typhi,Shigella spp."
0,0,0,1,1,1,1,1,1,1,0,0,1,1,8.6,5.8,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia"
0,1,1,1,0,1,1,0,1,0,1,0,0,1,6.7,8.8,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,1,1,0,1,0,0,1,0,1,1,1,0,0,8.9,11.8,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
0,0,0,0,1,1,0,1,1,0,1,1,1,1,7.7,12.2,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
0,1,0,1,1,0,0,1,0,0,0,0,0,1,7.6,5.3,"Hepatitis A virus,Shigella spp.,E. coli"
1,0,1,0,1,0,0,0,0,0,0,1,1,1,7.7,3.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira"
1,0,0,1,0,0,1,0,1,0,0,1,0,0,8.6,6.1,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
0,0,0,0,0,1,0,0,0,0,0,1,1,1,7.8,10.8,"Salmonella typhi,Shigella spp."
0,1,0,0,1,1,0,0,0,1,0,1,1,1,6.7,8.9,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
0,1,1,0,1,0,1,0,1,0,0,1,0,1,7.0,11.7,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Leptospira"
0,1,0,1,1,1,1,1,0,1,1,1,1,0,6.7,13.9,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,0,0,1,1,1,1,0,1,0,0,0,1,1,8.9,14.1,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
1,0,1,1,0,1,0,1,0,0,1,1,1,0,7.1,4.8,"Hepatitis A virus,Shigella spp.,E. coli,Leptospira,Pseudomonas"
1,0,0,0,0,0,0,1,1,1,0,1,0,0,8.2,2.5,Hepatitis A virus
1,1,1,0,1,1,0,1,0,1,1,0,0,1,5.3,8.5,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas"
0,0,0,1,0,1,1,1,0,1,0,1,0,1,5.3,10.5,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia"
0,0,1,1,1,0,1,0,1,1,1,1,1,1,5.3,3.6,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Leptospira,Pseudomonas"
0,0,1,1,1,0,0,0,0,1,0,1,1,0,7.7,7.2,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira"
0,1,1,1,1,1,1,0,0,0,0,1,0,1,6.4,1.9,"Hepatitis A virus,Shigella spp.,Leptospira"
0,0,1,1,0,0,0,0,1,1,0,1,0,0,7.9,1.3,"Hepatitis A virus,Shigella spp.,Leptospira"
0,0,0,0,1,1,1,0,1,1,0,1,0,0,8.0,9.2,"Salmonella typhi,Hepatitis A virus,Giardia lamblia"
1,1,1,1,0,1,0,0,0,0,0,0,0,0,5.0,12.8,"Vibrio cholerae,E. coli,Giardia lamblia,Cryptosporidium"
0,0,1,0,0,0,1,1,0,1,0,0,1,0,6.1,1.1,"Hepatitis A virus,Shigella spp."
0,0,1,0,0,1,1,0,1,1,1,0,0,0,7.2,1.1,Pseudomonas
1,1,0,1,0,1,0,1,0,0,1,1,0,1,8.6,12.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
0,0,0,1,1,1,1,1,0,0,1,0,0,0,6.6,7.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,1,1,1,0,0,1,0,0,1,0,0,0,0,7.5,8.5,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia"
1,1,0,1,1,1,1,1,0,0,1,1,0,1,5.8,6.2,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,1,1,0,0,0,0,1,1,0,1,1,0,7.9,10.8,"Salmonella typhi,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
1,1,0,0,1,1,1,1,0,0,1,0,0,0,7.0,8.1,"Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
1,0,0,0,0,1,1,1,0,0,1,1,0,1,8.0,9.3,"Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
1,1,1,1,0,1,1,1,0,0,0,1,0,0,8.4,0.1,"Hepatitis A virus,Shigella spp.,Leptospira"
0,0,1,1,0,1,0,1,1,1,1,0,1,0,5.7,0.7,"Shigella spp.,Pseudomonas"
1,0,1,1,0,0,0,1,0,1,0,1,0,1,6.5,2.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Leptospira"
1,1,1,0,0,1,1,0,1,1,1,0,0,0,5.6,6.0,"Vibrio cholerae,Salmonella typhi,E. coli,Pseudomonas,Cryptosporidium"
1,0,0,0,0,1,0,1,1,1,0,0,0,1,7.6,7.7,"Salmonella typhi,Hepatitis A virus,E. coli,Cryptosporidium"
0,1,1,0,0,1,0,0,0,1,0,0,0,1,6.5,11.3,"Vibrio cholerae,Salmonella typhi"
0,1,1,1,0,0,1,0,0,1,1,0,1,1,7.8,6.0,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,1,1,1,1,0,0,0,0,0,1,0,0,0,5.8,6.6,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,1,1,1,1,0,0,0,0,1,1,0,1,1,5.5,7.7,"Vibrio cholerae,Salmonella typhi,E. coli,Cryptosporidium"
1,1,1,0,1,0,1,1,0,1,1,1,0,0,7.8,7.5,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
1,1,1,1,0,1,1,1,0,1,1,1,0,1,7.2,3.1,"Salmonella typhi,Shigella spp.,Giardia lamblia,Leptospira,Pseudomonas"
1,1,0,0,0,1,0,0,1,1,1,0,0,1,6.6,13.3,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
1,1,1,1,1,1,0,0,1,1,0,1,0,1,8.7,7.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
1,1,1,0,1,0,0,1,0,1,0,1,1,1,8.8,8.8,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
0,0,1,0,1,1,0,1,0,0,1,1,1,1,6.6,9.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
0,1,0,0,0,1,0,0,1,0,0,1,1,0,6.7,5.9,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus"
1,1,0,1,0,0,1,0,0,1,0,1,0,0,6.3,12.4,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
0,1,0,0,1,0,0,0,1,1,1,0,1,0,7.2,13.3,"Hepatitis A virus,Shigella spp.,Pseudomonas"
0,1,1,0,1,0,0,1,1,0,1,1,1,0,6.6,12.0,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,Leptospira"
1,0,1,0,0,0,1,0,1,0,1,1,0,1,8.4,1.8,"Hepatitis A virus,Leptospira,Pseudomonas"
1,1,0,1,1,1,1,0,1,1,1,0,1,1,5.2,4.1,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas"
0,1,0,1,1,0,0,0,0,1,0,0,1,1,7.5,10.6,"Shigella spp.,E. coli"
0,0,0,0,0,0,0,0,1,1,1,1,1,1,7.7,14.6,"Hepatitis A virus,Shigella spp.,Pseudomonas"
1,1,1,0,1,0,1,0,0,0,0,1,1,1,5.3,0.3,"Hepatitis A virus,Shigella spp.,Leptospira"
1,0,0,1,0,1,0,0,0,0,0,0,0,1,6.4,11.6,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
0,1,0,0,0,0,0,1,1,1,0,1,0,0,5.2,12.7,"Vibrio cholerae,Hepatitis A virus"
1,0,0,1,0,0,1,0,0,1,1,0,0,0,5.5,5.0,"Shigella spp.,E. coli,Pseudomonas"
0,0,1,0,0,1,1,1,0,1,0,0,0,0,7.5,5.3,Hepatitis A virus
1,1,0,1,1,1,1,0,0,1,1,0,1,1,5.1,12.9,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas"
1,1,0,1,1,0,1,0,0,1,0,0,1,0,7.3,5.9,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
